age,sex,sentence
27,male,これはいいコラボ
27,male,RT @dreamsofthedusk: 早川書房1階カフェ・クリスティで、先輩のやったヤバい目の本（マーク・チャンギージー『ヒトの目、脅威の進化』）と自担のヤバいザリガニの本（ディーリア・オーエンズ『ザリガニの鳴くところ』）がコラボしております。 https://t.co/j…
27,male,RT @4mimimizu: デザイン領域から視覚言語のあり方を考えて行きつつ、言語学や文化人類学や脳科学など様々なガチ研究者の視点を混ぜた「視覚言語学」を探求する場が日本にも欲しいな。誰か興味ありませんか？
27,male,"RT @4mimimizu: 楽しみにしていた本が届いた。P239〜第4章で語られてる「視覚言語学」の可能性についての話が最高。今までモヤモヤしていた部分が一気に晴れた。
👉ヒトの目、驚異の進化 ｜マーク・チャンギージー 
「視覚言語学という領域は本質的に現在、欠落している学問…"
27,male,"RT @junkuike_bunbun: 【今週の文庫ランキング1位～5位】
1位 伊坂幸太郎『ＡＸ』角川文庫
／2位 門田隆将『死の淵を見た男』角川文庫
／3位 M.チャンギージー『ヒトの目、驚異の進化』ハヤカワ文庫
／4位 宿野かほる『ルビンの壺が割れた』新潮文庫
／5位…"
27,male,RT @tocoro: 「ヒトの目、驚異の進化」チャンギージー著の文庫版はもう書店に並んでるっぽい。買わねば。ついでに同著者の音に関する研究も文庫化されないかなー。
27,male,RT @MkHayashi: （科学系仕事の資料として『ヒトの目、驚異の進化』（ハヤカワ文庫）を入手。パッと開いたら、ワオキツネザルがいた……！📚） https://t.co/q7TEQklmZp
27,male,RT @jayjayallen11: 予約してあったハヤカワノンフィクション文庫「ヒトの目、驚異の進化」が届いた。ものすごく面白そうなのですぐに読みたいけど、積ん読が多すぎるのでちょっとお預け。はよ読みたい。 https://t.co/ZYkK4WgnBU
27,male,RT @mori_ful: マーク・チャンギージー『ヒトの目、驚異の進化』を援用した短い記事&gt;KAIT工房はなぜ透明になれるのか？：超能力としての透明性をめぐって｜Kooniyaas｜note https://t.co/3rXNC1POn9
27,male,メイドインアビスおもしれ〜
27,male,RT @hirakurakei: 『かたちは思考する』のゴダール3D論で、チャンギージーの「透視」理論参照してます。立体視に奉仕しない両眼映画。
27,male,RT @nayuta_miki: 本書では環境のなかを、体を持って動き回り、仲間と目配せをし合うような、生きた動物としての人間のダイナミックなあり方と視覚が結び付けられているようでした。「そんなこと考えたこともなかった」という話が多かったです。
27,male,RT @nayuta_miki: 読みました。すごく面白かったです。色覚をひとの顔色の変化の検知から、両眼視をそれによって可能になる「透かし見」から、錯視を未来予測から、文字知覚を環境に見られる配置パターンから説明する本。素人的には視覚というと二枚の画像からの情報処理のようなス…
27,male,RT @tatsurokashi: 『ヒトの目、驚異の進化』今年のキラー本になるような気がする。万能酸がジワジワとな。
27,male,"RT @amane_tea12: 帯買いシリーズ。『ファイト・クラブ』は「この本を復刊したくて早川書房に入社しました」が強すぎる。「二十世紀最強のカルト・ロマンス」というのも気になる、楽しみ。
『ヒトの目、驚異の進化』は円城塔の帯コメントに惹かれて。円城塔への絶大な信頼感ですよ…"
27,male,"RT @chikuwafu: 時節的に突き刺さる指摘が多いと感じたけど実はいつでも突き刺さる本かも。水洗トイレの仕組み、説明できる？
スティーブン・スローマン＆フィリップ・ファーンバック「知ってるつもり 無知の科学」早川書房 土方奈美訳 https://t.co/ofrV1nW…"
27,male,RT @muik99: チャンギージーは素朴な笑える疑問から深すぎる仮説を打ち立てていくので、めっちゃエキサイティング。 https://t.co/GFxRYBsfHi
27,male,"RT @ParolesLes: 昨日の購入本！
『ザリガニの鳴くところ』
『ヒトの目、驚異の進化』
『百鬼夜行抄18』

どれもとても楽しみにしていたので嬉しい。早く読みたい！ https://t.co/QgaUyhDIRR"
27,male,@dohjinia ありがとうございます！　さっそくポチってみました！
27,male,"RT @dohjinia: @shotichin 限界研編『ビジュアル・コミュニケーション』も合わせてぜひ、、、！　（そのラインナップに並ぶようなレベルのものではないですが）僕がむかし書いた視覚文化論も載っておりますm(_ _)m
https://t.co/oGWqZQIC7T"
27,male,"RT @hw_ttaggg: 『ヒトの目、驚異の進化』読み始めた。フィクション以外読むの珍しい。
冒頭から続々と鱗が落ちまくっていますよ、ボクの目。"
27,male,RT @rinatie_ceo: @shotichin こちらもどうぞ https://t.co/7iWcDfSsK0
27,male,RT @muik99: ふたつを繋げて3月中に何かを書こうと思っている。 https://t.co/nPEaDeFeiD
27,male,@rinatie_ceo どうもありがとうございます！
27,male,RT @uyum: メソポタミアの楔形文字を解読するためのお手伝いをするサイトができました。名前はクルヌギアといいます。春休みに楔形文字を読みたいなってひと、もしいたら、見てみて。使い方は……手探ってくれ！ https://t.co/lRmccdmI91 https://t.c…
27,male,『ヒトの目、驚異の進化』に絡めて何か書けないかなと思い、アンドリュー・パーカー『目の誕生』、ファインバーグ他『意識の進化的起源』、メアリアン・ウルフ『プルーストとイカ』、池谷裕二『単純な脳、複雑な「私」』、グレッグ・イーガン「七色覚」、ジョゼ・サラマーゴ『白の闇』あたりを読んでる
27,male,RT @ore33: マーク・チャンギージーのヒトの目、驚異の進化　視覚革命が文明を生んだを買ったのでコシャリもどき食いながら読んでいる。
27,male,RT @kaihiraishi: チャンギージーさんの本はほんと面白いから、みんなガンガン買って読むと良いと思う。
27,male,RT @sakujiroh: マーク・チャンギージー『ヒトの目、驚異の進化』購入
27,male,RT @_suzuki_o: 「不道徳な経済学」読むか。内容的にはヒースの「資本主義が嫌いな人のための経済学」にかぶるところもありそうだけど
27,male,"RT @FHiroki16: 転売屋が大きな問題になっていますね
転売屋をあえて擁護する主張をウォルター・ブロックという経済学者が「不道徳な経済学」という本で論じてます
僕自身、転売屋やリバタリアンは好きではないです
ただ、自分の色眼鏡を外して物事を評価する重要性はこの本で理解…"
27,male,"RT @love69_37564: 今日買った📕✨
「小さな場所」東山彰良
「皆勤の徒」酉島伝法
「濱地健三郎の霊なる事件簿」有栖川有栖
「八本脚の蝶」二階堂奥歯
「少年愛の美学 A感覚とV感覚」稲垣足穂
「ヒトの目、驚異の進化」マーク･チャンギージー https://t.co…"
27,male,RT @nayuta_miki: 『ヒトの目、驚異の進化』という本、面白いですね。まだ読み出したばかりですが、色覚が血液状態の感知に関わり、エンパシーの基礎となっているのではなんて、考えたこともなかったです。バーリンとケイの色彩語の研究は知っていましたが、そこからこんな議論を展…
27,male,RT @makioono: 本日の購入本。早瀬耕『彼女の知らない空』、マーク・チャンギージー『ヒトの目、驚異の進化』、川端裕人『科学の最前線を切りひらく！』、瀬名秀明「100分de名著アーサー・Ｃ・クラーク」。早瀬さんはSFM収録作を含む短篇集、『ヒトの目』は話題の科学書の文庫…
27,male,文系男編集者という、それだけでは何のポジショニングにもならないマジョリティ象限
27,male,"RT @ryotaronakajima: 読みてえ読みてえ読みてえ。。。

『ヒトの目、驚異の進化』「視覚の進化革命」がここから始まった - HONZ https://t.co/y65mhFU3lx"
27,male,RT @ergosopher: しのぶれど　いろにいでにけり　わがこひは　ものやおもふと　ひとのとふまで
27,male,"RT @MarkChangizi: Delighted to see that the yesterday release of my book, VISION rEVOLUTION, is a best seller in Japan. https://t.co/tKhbmp…"
27,male,"こちらのくだり、ちょうど記事になりました！　いや本当に、めちゃおもしろい。

人間の顔はなぜ「毛」で覆われていないのか？ その深すぎる理由 @gendai_biz https://t.co/YGPF59peTK https://t.co/2cl4jo001t"
27,male,RT @miduwo: 担当記事が出ました。「目の進化」が担った驚くべき役割を描いて話題のマーク・チャンギージー『ヒトの目、驚異の進化』。同書より、人間の顔が毛に覆われていない理由についての仮説を紹介してます。「互恵的利他主義」と「顔の色」を関係づける解説が物凄く刺激的で面白い…
27,male,"RT @harapion: マーク・チャンギージー『ヒトの目、驚異の進化』ハヤカワ文庫
人間のテレパシー、透視能力、未来予見、生得的普遍文字を科学的に証明する試み
大山誠一郎『アリバイ崩し　承ります』実業之日本社文庫、表紙違いで再購入
瀬名秀明『１００分de名著　アーサー・Ｃ・…"
27,male,"RT @rtsudar: 『ヒトの目　驚異の進化』を買った。面白そう。
むかし解剖学か何かの先生に聞いた話、人間の身体が他の野生動物より優れているところは投擲能力、物を立体視する力、色覚らしい。

https://t.co/yMAYl7NKGH https://t.co/hxO…"
27,male,『ザリガニの鳴くところ』という本が気になっている
27,male,RT @yoshinokuzu: 「漢字とアルファベットには何の関係もないと思われてきた。しかし、チャンギージーによれば、そうではない。世界中の文字はみんな同じ文字で、ヒトはみな同じ文字を書いている、というのだ。」『ヒトの目、驚異の進化』文庫解説｜石田英敬さん Stanisla…
27,male,"RT @Zousan3105: 昨日買った本(∩´∀｀)∩ﾜｰｲ
ハヤカワNF文庫さんの「ヒトの目、驚異の進化」
竹谷正さんの「南極殺人事件」
日本文学全集07「枕草子、方丈記、徒然草」
「目の誕生」が読了してないので
まだ読めないけど(;`皿´)ｸﾞﾇﾇ"
27,male,RT @ak_tch: 「平和→格差→絶望死。残酷すぎる「現実」が明らかに！」 https://t.co/DBn6YPLGzn 『不道徳な経済学』序説第3回が公開されました。アメリカの政治状況について説明しています。
27,male,"RT @cchangg: 買った本
『ヒトの目、驚異の進化』Amazonのおすすめで出てきた
『銀河の片隅で科学夜話』この前の源国で蟻の話がおもしろかった
『 教育格差─階層・地域・学歴』topisyuさんの固定ツイートから
『アマニタ・パンセリナ』も読む📚 https://t…"
27,male,今日もすごい
27,male,"RT @Hayakawashobo: 衝撃の主張を展開し議論を呼んでいる『不道徳な経済学――転売屋は社会に役立つ』。翻訳（超訳）を手がけた作家・橘玲氏による序説、第3回を公開します。
平和→格差→絶望死。残酷すぎる「現実」が明らかに！　橘玲「これからのリバタリアニズム」第3回h…"
27,male,"『不道徳な経済学――転売屋は社会に役立つ』序説連載を更新しました。時世もあるのか、引き続きよく売れております。

平和→格差→絶望死。残酷すぎる「現実」が明らかに！　橘玲「これからのリバタリアニズム」第3回
https://t.co/O7qsVVbEf3"
27,male,RT @reRenaissancist: そしてTwitter上でも注目新刊（文庫化）の『ヒトの目、驚異の進化』はおそらく第3章と第4章がとくに面白く読まれるのではないかという予感がする。予感です。
27,male,"RT @NAKAMAshinbun: みんなごめん！！！ほんとごめん！！！
『ザリガニの鳴くところ』
高知での発売、明日（3/7）だった！！！！！
めっちゃ楽しみにしてくれてるとおもう！！！
あと1日だけ待ってほしい！！！

明日、また来て！！！

（ここで立ち止まってPOPを…"
27,male,"RT @wasedacoop_book: 【新刊（文庫化）案内】
『ヒトの目、驚異の進化──視覚革命が文明を生んだ』（早川書房）
マーク・チャンギージー著　柴田裕之訳

目が、文明を作った。革命的視覚科学

ヒトの目が持つ４つの超人的能力を検証、大胆かつ精緻な仮説によりかつてな…"
13,female,"なんとなんと『しゃべくり007』でPopteenの特集があるみたい🥺❤️

大好きな先輩達が出てるので是非ご覧ください😽
こはるもめっちゃ楽しみなの😳

こはるも高校生になったら出れるように頑張ります👍🏻🔥
早く高校生になりたい😭😭 https://t.co/l2tEJLNE7W"
13,female,"福岡帰ってきて夜ご飯食べて一息ついたとこ~☺️
福岡ただいまです🥰

もう少ししたらまた東京行くけどそれまでゆっくりします😳💖

付け髭こはるん🙃 https://t.co/aIJIOhagcQ"
13,female,"RT @37_yuranyan_37: おはようございます🌞
今日はOFF日！！
まだ東京だけど今から帰ります🥳
みんなお仕事頑張ってねぇ🥰
でゎ！お家へレッツゴー🏠
こはるちゃんとのTikTokあげたので見てねぇー❤️
@y3_k7_k9 

#ゆらにゃん
#佐藤優來那
#ハ…"
13,female,"おはるん☀️
今日はまだ東京なうだよ🥰
今日福岡に帰るけど🤤

今日の #るんるんヘッダー はこちら👇🏻
Goldenさんありがとう😶🍒
こはるが沢山😂😂

 #こはるん #るんてぃーず #Popteen
#るんるんヘッダー… https://t.co/Iv7M39czYM"
13,female,"おはるん🍑
今日も朝からお仕事です😚
今日も頑張る👍🏻👍🏻

今日の #るんるんヘッダー はこちら👇🏻
Goldenありがとう😳💖

#こはるん #るんてぃーず
#朝るんのつぶやき
#るんるんヘッダー https://t.co/0SICfb1ENh"
13,female,"今日はメンバーのゆらなちゃんのお誕生日でした🎊
ゆらなちゃんお誕生日おめでとう👍🏻❤️
素敵な1年にしてね✨

そして明日も朝から撮影なので
早く寝ます！！！！
まだ寝ないけどおやすみなさい😪

#るんのつぶやき… https://t.co/SEZDpIRLCf"
13,female,"RT @Popteen_jp: Popteenを一緒に盛り上げてくれるTopTeens(トップティーンズ)を大募集💖🏅

トップティーンズになると…
誌面撮影によばれたり
イベントに優先的に来場できたり
嬉しい特典いっぱいだよ🙆‍♀️🙆‍♀️✨

QRコードから応募してね👏❤️…"
13,female,"おはるん🍒
今日はお仕事の日~😚💖
頑張りますଘ(੭ˊ꒳​ˋ)੭✧

そして今日の #るんるんヘッダー は
こちら👇🏻👇🏻
こはるん応援隊ちゃんありがとう✨
名前まで嬉しい😳

#こはるん #るんてぃーず
#朝るんのつぶやき… https://t.co/R4dO3iKAy3"
13,female,"@37_yuranyan_37 おめでとう🎊
これからもよろしくね🥳"
13,female,"@Mizukittylove22 きんちゃんさん、おはようございます☀️
いつもリプありがとうございます😆🙏🏻✨
今日も１日頑張ります✊🏻"
13,female,"@NM2sAfpeBmBDBGo なお©、アイコン(*ﾟ0ﾟ*)ｽｯｺﾞｯｲ！
嬉しい😍💓"
13,female,"@1013_0912_ ちさき©受験お疲れ様😌
桜が咲きますように٭❀*🌸"
13,female,@Aaaaairi_love いずみんさん、自分で起きるようにしてるけど、起きれない時もあって、今日はママに何回も起こされてやっと起きたぁ〜💦
13,female,"@y2_m4_m8 Mei©アンケートも書いてくれたんだね✨
こはるのパワーの源✊🏻🔥"
13,female,"@y2_m4_m8 @FstIHrjghf50Z6G Mei©、アイコン画像もありがとう😆🙏🏻💕
いつもほんとにありがとう❤️"
13,female,"@y2_m4_m8 Mei©、ヘッダーありがとう💖😊🙏🏻
保存しました👍🏻"
13,female,"@379Momorun もも©ありがとう😭💕💕
アンケート本当に嬉しい❤️❤️❤️"
13,female,"@Horn_Milu milu©、お気に入りに沢山してくれて嬉しい😍💕
ありがとう🙏🏻✨"
13,female,@y2_m4_m8 Mei©、もちろん💓
13,female,"おはるん😚
今日は久々に早起き😪😪

コロナに気をつけて東京行ってきます👍🏻
マスクで装備😷

では行ってきま~す☺️👋🏻

 #朝るんのつぶやき https://t.co/3RbQLAPLE7"
13,female,"@meruru20020306 めるるさんお誕生日おめでとうございます🎂🎉💕
いつも笑顔で明るくてほんとに尊敬するところばっかりです🥺💖💖
いい1年にしてください✨
そしてスタイルブックもおめでとうございます🎊"
13,female,"おはるん☀️
今日は早く起きれた！！！！

でも花粉症で鼻詰まってる🤧🤧
花粉症いやだ~(´•ω•̥`)

ということで皆さん今日も体調に気をつけて1日過ごしてね🥰

#朝るんのつぶやき https://t.co/S9b7UIwdnC"
13,female,"@HikariN68940036 Hikari©
ありがとうございます💖😊🙏🏻
嬉しい✨
これからはどんどんリプお願いします😍🙏"
13,female,@szXDuBWTTm9yX4E うめこ©、最近全然行けてないんだけど、パルコとか閉店になっちゃったけどコアとかかなぁ〜🤔
13,female,"@kuu__yuachenzu くるみ©、今日受検だったのかな？
ﾄﾞｷ(✱°⌂°✱)ﾄﾞｷ
合格を祈ってます🈴🌸✨"
13,female,@MichaelChow13 まいけるさん、インスタに載せました！
13,female,@FstIHrjghf50Z6G 気づいた🤗✨✨
13,female,"@FstIHrjghf50Z6G まい©ヘッダー作ってくれてありがとう💖😊🙏🏻
保存させてもらったよん✌🏻😆💕"
13,female,"@utata_1103 うた©アンケートありがとう💖😊🙏🏻
嬉しすぎるよぉ〜💓
お陰で頑張れる🔥"
13,female,"@FstIHrjghf50Z6G まい©アンケートありがとう😭💕💕
そして、見ててくれてありがとう💖😊🙏🏻"
13,female,"@FstIHrjghf50Z6G まい©めためた嬉しすぎる😭💕💕
絶対紙面にもっと沢山載せてもらえるように頑張るん🔥✊🏻"
13,female,@yuka_airiru @lespros_himari @iwasaki_haruka @seika_tamukai @maritsupe_0208 @kadayusachi @mitsuu__style… https://t.co/Oo98k7zdxQ
13,female,@maimai_once66 まいまい©、ほんとに会えるといいな🤗
13,female,"@9_27nonchan @aria_sugai @mitsuu__style 是非お願いします♡(´˘`๑)
また前みたいにご飯行きたいですう🥰"
13,female,"RT @9_27nonchan: ぽんちゅるのん、

なんちゃって🤍

ぽんちゅるんお写真
ありがとう～！！⸜❤︎⸝‍

#のんち #Popteen  #おふのんしょっと 
#ありぽん #みちゅ #こはるん https://t.co/OZGJfooRIY"
13,female,"@9_27nonchan @aria_sugai @mitsuu__style わあのんちさんありがとうございます🥺💓
のんちさんに載せていただいて嬉しいです🥰
またお会いしたいです😋"
13,female,"今日19:30~SHOWROOMで配信します😚💖
ぜひ見に来てね🥺👍🏻"
13,female,"おはるん✨
2時間くらい前には起きてたけど😂

学校ないのってほんとに退屈😑😑

でも大量に宿題出てるから宿題しないと🥵

#朝るんのつぶやき"
13,female,"@seika_tamukai 返信ありがとうございます😭😭
いやいやまだまだ全然です。。。
沢山お話したいです…😶❤️"
13,female,"@koma_san17 わわ返信ありがとうございます🙇🏻‍♀️🙇🏻‍♀️
嬉しいです🥺
いつか会えるのを願ってます✨"
13,female,"おはるん😳
もっと前に起きてたけど😂
でもやっぱりお休みの日って起きるの遅くなっちゃう🤤

今日も福岡のお家でまったり過ごします😽❤️❤️

カラコン変えたら目が大きく見えるようになっていい感じ🍒

#朝るんのつぶやき https://t.co/rIa2OeJYgq"
13,female,"久々の我が家でまったりタイム😽💭
やっぱりお家はいいねえ🤤❤️

明日も1日まったりなのです✌🏻
1日offは久しぶりだから嬉しみ🥺🍒

夜もゆっくり過ごします🥰
ではおやすみなさい😪

 #るんのつぶやき https://t.co/lezdmnjIBL"
13,female,"今日はゆっくり出来る日！！
東京でゆっくりしてたの🤤

でも今から福岡に帰ります😚
めためた久しぶりに福岡帰るの😳😳

では東京さらば！！😂

昨日の髪型お気に入り🥰

#るんのつぶやき https://t.co/BQbGzZhgVl"
13,female,"#こはるん #るんてぃーず
#Popteen #こはるん日和るんケート"
13,female,"今日も楽しくて早朝から夜までメンバーとずっと一緒のお仕事でした🥰
疲れたけどほんとに楽しかった🥺

そしてPopteen4月号のアンケートハッシュタグ決まりました！！
#こはるん日和るんケート です！
アンケート書いたらこのハッシ… https://t.co/rSgvRTYjyc"
13,female,"@seika_tamukai せいせいさんお疲れ様でした！
まだお会いしたことないのでお会いしたかったです🥺
メイクが上手で沢山努力してるせいせいさんすごく憧れです😳
すきぴ祭で会えるの楽しみにしてます😭❤️"
13,female,今日も今日とてメンバーと早朝から夜までずっと一緒でした🤤幸 https://t.co/YnJ8fW0iDc
13,female,"メンバーのひなちゃん🥰

歌めっちゃ上手くて癒させる歌声してるからみんな聞いてね🤤💖 https://t.co/42DyHxLWol"
13,female,"おはるん☀️

お仕事にGOしてきます😚👍🏻

今日はSNSあんまり浮上しないかも😖

みんな体調とコロナに気をつけて過ごしてね🥺🥺🥺

#朝るんのつぶやき"
13,female,"明日も朝ちょー早いのです😪
おやすみなさい( ᵕᴗᵕ )⋆☪︎ ɢᵒᵒᵈ ɴⁱᵍʰᵗ♥️ https://t.co/ym3tKqTlZN"
13,female,"@VweDQkPiWO2JGcP karen©気づくの遅くなってごめんね😓🙏🏻
ありがとう💖😊🙏🏻"
13,female,ハラ塾DREAMMATEの投稿動画を楽しみましょう！#TikTok  https://t.co/KRzHekXhfC
13,female,"@rmn_momo momo©、それは寂しいよね💧
今年はそんな思いをする方がたくさんいるよねー😢"
13,female,@2K4TV4nKc6ni6fD いっちゃんさん、こはるも😢
13,female,"@Golden142857 またまたありがとうございます😊🙏🏻
保存しました✨"
13,female,"@Golden142857 Goldenさん、ありがとうございます🙏🏻
おもしろい😆👍🏻"
13,female,@izakayakun ないしょ🤫
13,female,@ayano_556 あやの©、高校ご卒業おめでとうございます🏫💐🌸
13,female,"@ld_kqm きぬひかりさんありがとう💖😊🙏🏻
無理なく、苦手な運動でダイエットする😅"
13,female,"@fNAtYFEZ5mRf4kl こはるの学校も〜😭
学校行きたいね💧"
13,female,@LLrCoAOCyjciW3K 応援隊さん、いつもほんとにありがとう😭💕💕
13,female,"#こはるん #るんてぃーず
#ハラ塾DREAMMATE"
13,female,"おはるん😚
今日は朝からメンバーと大事なお仕事へ😳
緊張。。🥵でも頑張ります🔥💪🏻

1st Album 
リリースイベント決起集会✨
日程：2020年3月29日（日）
時間：START 12:00
会場：赤羽ReNY alpha… https://t.co/bgeZ3Wz0XV"
13,female,"#こはるん #るんてぃーず #Popteen
#4月号 #ねおさん #クレアさん #ご卒業 #おめでとうございます"
13,female,"Popteen4月号発売です🍒
そして、ねおさん、クレアさんご卒業おめでとうございます✨🎊

今月号もみんなのおかげで紙面に乗れてます🥺

もっともっと回数増やせるように頑張ります💪🏻
今月号のアンケートタグは決まったらお知らせし… https://t.co/Zfyq0KSOe3"
13,female,"@koma_san17 @Popteen_jp れいたぴさんご卒業おめでとうございます✨🎊撮影とかでお会いしたことはありませんが、TikTokにコメントしてくれたのほんとにほんとにびっくりで嬉しかったです🥺
いつかお会い出来るように頑張ります🔥
お疲れ様でした🙇🏻‍♀️"
13,female,"今月号いよいよ発売だよん😚
皆さんぜひGETしてね🥰

そしてねおさん、クレアさんご卒業おめでとうございます😭💖 https://t.co/TySMYjnaK2"
13,female,"@neo_neo66 @Popteen_jp ねおさんご卒業おめでとうございます✨🎊
撮影やイベントでお会いした時にすごく優しく接してくれて嬉しかったです🥺
ご卒業寂しいですが、いつか憧れのねおさんに追いつけるように頑張ります！！"
13,female,"@creaxox @Popteen_jp クレアさんご卒業おめでとうございます✨🎊
まだお話したことないですが、勝手ながらにすごい綺麗な方だなと憧れに思ってました😖❤️いつかお話し出来るように頑張ります(  ˊᵕˋ  )♡"
13,female,"ねぇねぇ、足長くならんかな？
とりあえず、痩せるしかないかぁ……🤔
明日も朝早い☀️🌱
おやすみなさい😪 https://t.co/0SxJa6ebGH"
13,female,"おめでとぉぉぉお✨🎊✨
ほんとによかったあ😳👍🏻👍🏻

華のJKライフ楽しんでね🤤 https://t.co/EgfgF1F9qN"
13,female,"残念~😭😭
でも延期だからまだよかった🥵

また早くみんなに会えますように😖💖 https://t.co/NT8CImd8oA"
13,female,"窓から差し込む朝日が綺麗なのです
エモい…？ https://t.co/Fkw73UNniu"
13,female,"@HDM_hana06 ほんと悲しい。。
HDMで卒業式する？笑"
13,female,"おはるん☀️
ちょーお腹すいててちょーおねむなの😪

てかさコロナやばいよね！
学校行けなくなっちゃうかも😭
いやだいやだー！！
学校大好きなのに🥺💖💖

みんなでコロナ退治しよーね😑

#朝るんのつぶやき
#コロナのせい"
13,female,"今日は髪のメンテナンスに行ってきました💇🏻‍♀️

naruさんの所に行ってきました🤤

パサついてた髪が一瞬にしてサラサラになったの😳✨
おすすめの美容室ですよん👍🏻

ていうことで明日朝早いので寝ます！
おやすみなさい😪 https://t.co/PjDHYAbR0T"
13,female,"学校休校はやばいって。
こはる学校行きたいんだけど😭

コロナ早く消えて欲しい
これ以上拡大しませんように😖🙏🏻

みんなお出かけする時はマスクして手洗いうがいして体調に気をつけてね🥺

#るんのつぶやき"
13,female,こはるん🦒💜の投稿動画を楽しみましょう！#TikTok  https://t.co/Jrjx0Obubk
13,female,"おはるん🍒
今日も一日頑張ります👍🏻🔥

#朝るんのつぶやき https://t.co/JkB44jHsdn"
13,female,"今日も今日とて楽しかった🤤❤️

HDMのワンマンライブ来てね🥰
詳細👇🏻
1stアルバム決起集会

日程:2020年3月29日
場所：赤羽ReNY alpha
時間：OPEN11:30/START12:00

一般チケット350… https://t.co/yD6ig88YDB"
13,female,"わああ🥺
ありがとうございます🤤
れいぽよさん美しすぎて…😭❤️ https://t.co/WwqLUYUIWa"
13,female,"おはるん🍒
今日もがんばろう🔥👍🏻"
13,female,"そろそろみんなに会いたいな~🥺
次会えるのはHDMのイベントかな？
会いに来てね🥰

そしてこの前実はTWICEのLIVEに行ってきました🥳
ほんとに可愛すぎた🤤
何年ぶりだっけ？
とにかく久しぶりのTWICEはやっぱり最高に可愛… https://t.co/LrCck8Fly8"
13,female,@Mizukittylove22 こちらこそ、いつもありがとうございます🙏🏻
13,female,@Horn_Milu @aria_sugai @mitsuu__style milu©、加工画ありがとう💖😊🙏🏻
13,female,"@lEMln_cola27 れもんの果実。©いっつもありがとう💖😊🙏🏻
早速、保存保存😆👍🏻💕"
13,female,"@Aaaaairi_love @HDM_Airipooon04 @37_yuranyan_37 @HDM_hana06 @HDM_hina_fukano イズミンさん、お誕生日おめでとうございます💕🎂🎉
いつも応援してくれてありが… https://t.co/PhLJilZCaO"
13,female,@hazuki30367925 はづき©、まだ日にちは決まってないけど、必ずするよー👍🏻💕
13,female,見に来てね😚❤️ https://t.co/OiYakGv3rQ
13,female,"おはるん☀️

今日からまた学校だね🥺
もうすぐテストの人が多いのかな？
がんばろーね😤👍🏻

今日の #るんるんヘッダー はこちら👇🏻
みゆゆﾁｬﾝありがとう😚❤️❤️

 #こはるん #るんてぃーず
#朝るんのつぶやき… https://t.co/Y1ZsKrvy59"
13,female,"そろそろおねむの時間のるんです。

今日はね~レッスンの後にメンバーとお出かけに行ってはなたんといちご飴食べたのଘ(੭ˊ꒳​ˋ)੭✧

久しぶりのいちご飴🍓
幸せの味がしたあ🤤

これを活力に明日も頑張る👍🏻

ということでおやす… https://t.co/3tH19wIdlM"
13,female,@OqZRQmKJ4h69ywK @aria_sugai @mitsuu__style なか©ありがとう💖😊🙏🏻
13,female,@0419_Cherrysaku @aria_sugai @mitsuu__style さくら©ありがとう💖😊🙏🏻
13,female,@Mizukittylove22 初心と感謝の気持ちを忘れずに頑張り続けます❗️
13,female,"@NGkOAAldWHaU6T9 MIYU©パワーもらってるのはこはるの方だよ👍🏻❣️
いつもありがとう💖😊🙏🏻"
13,female,@utata_1103 3rdのリリイベの時だね👍🏻
13,female,"@Ami36181817 あみみ©届いたぁ〜😆🙌🏻💕
めっちゃ嬉しい❣️
ありがとう💖😊🙏🏻"
13,female,こはるん🦒💜の投稿動画を楽しみましょう！#TikToker  https://t.co/KESAjDopqP
13,female,"おはるん🤤
今日も朝からお仕事👍🏻
頑張ります💪🏻🔥

今日の #るんるんヘッダー はこちら👇🏻
みゆゆﾁｬﾝありがとう😳🍒

 #こはるん #るんてぃーず 
#るんるんヘッダー
#朝るんのつぶやき https://t.co/msrShxw3d0"
13,female,"今日は疲れきった一日でした😑

いま電車の中で立ってるけど全然よゆーで立ったまま寝れそう😂

あしたも朝からお仕事です！！
そんなには早くないけど👍🏻

ということで早く寝るね😪
とにかく眠たい( ´⚰︎` )。⚪︎
おやすみなさい！

#るんのつぶやき"
16,male,RT @TanestarP: ぜったいに後悔させないので、タップして見てほしい。 https://t.co/QuXVuGSYwy
16,male,"RT @CUE_staff: ⚡Team Single 03発売記念イベント申込は3/15(日)まで⚡

CUE! Team Single 03『Good meal, Good life』発売記念イベントの申込み期限は今週3/15(日)23:59まで!

詳細はこちら⇒http…"
16,male,@Tsuchiya_Rio アイコンかわいい…(๑¯ω¯๑)
16,male,"RT @bushi_creative: 🌟Wフォロー&amp;RTキャンペーン🌟

「バンドリ！ ガールズバンドパーティ！」の3周年を記念してフォロー&amp;RTキャンペーンを開催いたします💡✨

抽選で3名にガルパグッズ詰め合わせをプレゼントします😊❣️開催は22日17:00まで🌈

詳細…"
16,male,"@miyamiya_Satsu 🍝( 'ч'๑ )ŧ‹""ŧ‹"""
16,male,"@tsuruari おはつる！
頑張りましょう…！(๑¯ω¯๑)"
